temp95:
---------
16.4	-1
15.7	-2.1
17	-1.7
18.6	-2.4
21.2	2
17.4	0.9
21.5	-0.1
9.5	0.4
17	3.5
18	3.9
20.2	2.6
18	5.9
17.6	1.2
19.5	-0.8
16.9	2.3
15.6	1.8
14.7	7.5
18.8	0.6
18.4	0.1
19.7	0.2
18.8	-0.9
18.3	-1.1
16.6	2.9
16.8	2.3
17.2	0.4
17.3	-0.2
18.6	-0.1
19.9	-0.3
20.5	1.2
19.8	1.3
17.8	3.8
20.2	4.4
20.4	4.8
21.1	3.3
21.4	3.5
12.9	3.3
18.1	2.8
20.6	2.4
18.5	5.9
18.3	8.7
16.5	6.3
20.5	7.8
23.6	5.2
24.9	3.6
20.7	5.7
15	7.5
18.5	3.6
19.6	2.3
20.4	2.8
19.8	1.6
20.2	2
22.5	1.6
20.2	8.1
11.6	6.5
18.5	0.2
20.3	2.5
20	4
21.2	3.5
22.9	3.1
23.7	2.9
24.9	3.5
25.4	4.2
23.8	3.5
24.4	6.9
23.5	7.8
16.3	7.4
24.4	6.4
20.3	6
23.7	6
25	4.7
25.4	4.4
24.8	3.8
25.8	6.5
26.5	5.4
24.5	7.4
27.2	6.5
26.6	6.1
28.2	6.9
30.2	7.3
29	8.6
30	9.8
28.6	10.2
28.1	12.1
28.3	14.4
18.4	13.2
23.4	10.8
25.2	11.6
26.8	10.6
26.5	9.4
27.5	7.4
26.4	6.8
26.2	5.8
26.7	6
27	5.7
25	5.2
27	6.4
28.5	7.2
27.5	8.3
28	12.8
30.5	12.7
28.5	11.9
29	9.3
27.3	9
28.1	8.2
30	12
30.5	10.2
29.3	9.8
30.2	10.1
31.1	11.7
26.9	12.4
29.2	12.3
30.3	10.2
31.7	12
31.7	11.3
31.5	12.5
33.3	13.8
34	14.3
32.2	13.3
30.6	15.3
32.2	15.8
34	14.5
33.7	13.2
34.4	13.3
31.6	12.7
33	12.4
32.8	11.9
32.2	14.7
32.3	14.7
29.6	16.3
31.3	14.1
29.3	17.2
30.6	16.7
29.1	18.7
29.3	19.4
28.6	19.4
28.8	19.4
25.4	19.6
29.3	19.4
31.8	20
31.3	17.8
30.8	18.2
31.1	17.3
31.7	15.7
32.6	15.1
33.5	15.3
34.4	14.3
34.4	14.6
32.8	16.5
32.1	17
31.4	19.6
31.8	18.9
32.3	20.3
33.5	21.3
29.2	21.4
28.5	21.2
25.8	19.9
26.5	20.9
29.7	19.4
29.7	20.2
28.5	20.8
25.3	21.2
28.1	20
22.9	19.9
26.6	18.9
29.6	20.6
29.2	19.7
29	20.6
26.6	19.6
26.8	19
27	19.4
24.8	19.2
27.7	18.6
26	19.7
23.6	19.8
25.6	18.7
28	19.3
29.7	20.3
27.9	20.4
29.2	20.4
27.7	20.2
29.2	20.8
28.8	19.8
27.9	19.8
25.4	20
28.5	19.4
28.5	20.4
28.8	19.6
26.1	19.5
25.8	19.2
26.6	20
26.6	19.3
25.5	19.4
28.7	19.7
28	20.2
28.6	19.3
27.5	19.8
28.1	19.7
29.6	20.2
27.5	19.8
29.6	20.2
27.3	19.9
26.7	19.8
28.2	18.8
29.3	19.3
28.6	19.6
25.4	20.3
29.1	19.9
28.3	20.7
27.1	19.9
28	19.5
28	20.2
25.4	20
27	19.8
27.6	19.2
28.8	19
28.7	19.1
29.5	19.6
29.8	20.2
29.9	20.4
29.5	20.3
29.2	21
28	19.2
27.2	20
28	20.4
22.1	18.8
26.2	18.7
27.8	19.5
28.5	19.1
29.9	20.4
29.1	19.2
29.3	19.1
27.4	18.6
27.3	19.3
27.1	18.8
27.2	20
28.3	19
28.7	19.6
29	18.8
27.3	20
28.9	19.6
28.1	19
28.6	19.2
30	18.7
30.5	20.6
28.9	20
26.9	19.4
28.7	19.3
26.9	19
26.5	18.8
28.3	18.3
27.5	18.9
29.1	18.2
28.5	14.8
28.4	17.1
28.8	16.4
27.9	15.8
28.2	17.7
28.2	18.7
27.4	17.8
27.2	17.9
24	18.8
21.7	18.1
28.3	18.1
29.8	19.8
28.7	18.6
28.8	17.5
28.5	18.8
26.7	18.1
27.3	17.7
27.2	17.4
25	18.2
27.3	16.9
27.2	17.8
28.1	17.3
27.5	16.8
27.2	14.8
27.6	15.4
27.7	13.5
26.9	14.1
27.7	13.7
28	13.4
27.7	13
26.9	14.6
27.2	15.8
27.4	16
26.6	15.2
27.6	16.3
27.8	16.3
27.3	17.9
27.2	13.5
26.7	13.9
26.6	10.9
26.7	12.2
26.3	14.1
26.2	11.3
26.5	9.3
25.1	10.4
26.4	11.1
26	9.8
26.3	11.4
27	10.3
28	8.8
26.9	8.8
26	9.9
25.5	10.9
26.1	8.7
24.6	5.9
25	7.2
25.3	6.9
25.6	7.4
26.3	7.9
27.6	7.4
17.7	9.6
16.2	11.5
24	13.8
24.3	13.4
25.3	10.2
25.1	11.1
23.6	8.1
24.6	10.8
24.4	11.2
23.2	8.7
23.1	8.2
22.3	5.3
22.3	6.1
22	6.3
22.5	6.7
21.9	7
21.7	6.5
21.8	4.3
20.3	5.4
21.3	5.4
21.9	4
21.2	2.8
20.5	2.2
20	5.3
19.8	5.4
19.5	4.8
20.5	6.7
19.8	5.7
20.3	6.5
20.9	4.8
20.7	4.4
21.2	3.7
20.1	5.1
20.7	4.1
20.7	2.2
19.6	3.7
21	6.4
21	5.8
20.1	4.9
18.1	9.5
19.9	7.3
19.2	7.4
19.5	7
19.1	3.3
20.6	5.9
19	0.4
9.5	3.8
16.8	3.3
17.7	2.4
19.1	4.5
19.5	2.4
19.6	0.5
20	6.3
